Customer ID,Sales,Sales,Sales,Profit,Profit,Order Date,Order Date
AB-15,0.2032774397920378,12,0.016939786649336482,5.344246789023486,0.4453538990852905,2011-05-18,2013-11-14
AB-150,0.1387191008972682,8,0.017339887612158524,3.577475237590728,0.447184404698841,2012-03-22,2013-11-28
AB-165,0.0616760217184913,8,0.007709502714811412,3.527105483123481,0.4408881853904351,2011-09-19,2014-12-15
AB-255,0.2064155212051074,15,0.01376103474700716,6.653455203929291,0.44356368026195275,2011-11-16,2014-11-18
AB-60,0.0779813231147785,11,0.00708921119225259,4.871060004584013,0.44282363678036485,2011-11-11,2014-11-26
AB-600,0.2384043386095847,26,0.00916939763883018,11.504307146541915,0.4424733517900737,2011-01-24,2014-12-24
AC-10420,0.4677938801758224,40,0.01169484700439556,17.61376071553286,0.44034401788832145,2011-07-12,2014-12-25
AC-10450,0.7117894149474789,29,0.024544462584395826,13.033704383360107,0.4494380821848313,2011-08-08,2014-12-26
AC-10615,0.5610409171537639,65,0.008631398725442522,28.677370995937718,0.44119032301442646,2011-06-28,2014-12-25
AC-10660,0.2756457795190342,35,0.007875593700543833,15.333395867747326,0.43809702479278073,2011-06-06,2014-12-29
AC-420,0.0742268896471398,21,0.003534613792720943,9.255834584559391,0.44075402783616147,2011-01-07,2014-12-18
AC-450,0.0451521942981267,10,0.00451521942981267,4.3916526010679755,0.4391652601067976,2012-04-02,2014-07-03
AC-615,0.1011766215055044,18,0.005620923416972467,7.901294630636866,0.43896081281315924,2011-04-30,2014-09-30
AC-660,0.118055205849129,8,0.014756900731141125,3.5684572099354432,0.4460571512419304,2013-05-27,2014-09-03
AD-10180,0.7879498380513197,47,0.016764890171304673,20.816711851249675,0.44290876279254626,2011-08-16,2014-12-02
AD-180,0.0299379327782671,8,0.0037422415972833876,3.4859481569076807,0.4357435196134601,2014-06-02,2014-12-26
AF-10870,1.1684447581936834,81,0.01442524392831708,35.75572896423549,0.44142875264488257,2011-03-30,2014-12-25
AF-10885,0.8693372198895662,70,0.012419103141279518,30.992186694705858,0.4427455242100837,2011-03-28,2014-11-08
AF-870,0.0747650547070417,17,0.004397944394531865,7.516146916183875,0.4421262891872868,2011-10-01,2014-12-26
AF-885,0.0155634525892614,6,0.0025939087648769,2.6458873140544292,0.44098121900907156,2014-06-11,2014-07-17
AG-10270,0.4688905088762975,51,0.00919393154659407,22.583460863946645,0.4428129581166009,2011-01-09,2014-11-21
AG-10300,0.5740635892618933,41,0.014001550957607153,18.16304667334313,0.44300113837422267,2011-01-19,2014-12-29
AG-10330,0.6407251132562878,67,0.009563061391884892,29.541956800667517,0.44092472836817187,2011-07-20,2014-12-23
AG-10390,0.3725551810236517,43,0.008664073977294226,18.986378024892606,0.44154367499750247,2011-04-19,2014-09-08
AG-10495,0.6781852480489002,62,0.010938471742724198,27.463264078009836,0.4429558722259651,2011-04-04,2014-10-14
AG-10525,0.373495253740208,31,0.012048233991619613,13.64239861668909,0.4400773747319061,2011-08-09,2014-12-19
AG-10675,0.5742878048254687,52,0.01104399624664363,22.925380084498922,0.4408726939326716,2011-03-10,2014-11-14
AG-10765,0.43313136793315243,44,0.009843894725753465,19.443367392993334,0.4418947134771212,2011-01-12,2014-12-03
AG-10900,0.8015409004562025,65,0.012331398468556963,28.72531056828574,0.44192785489670366,2011-02-21,2014-11-04
AG-270,0.1224797946252927,16,0.0076549871640807935,7.07003661477895,0.4418772884236844,2011-10-04,2014-12-18
AG-300,0.0749076465820614,17,0.0044063321518859645,7.408489786035343,0.4357935168256084,2012-09-25,2014-09-24
AG-330,0.0233282162816593,10,0.00233282162816593,4.405165842508583,0.4405165842508583,2011-12-14,2014-12-29
AG-390,0.0207028560251423,10,0.00207028560251423,4.363433514529444,0.43634335145294434,2011-06-10,2014-09-10
AG-495,0.0440359755590097,16,0.002752248472438106,7.032874900816362,0.4395546813010226,2011-02-22,2014-11-13
AG-525,0.12655267444578616,13,0.00973482111121432,5.728888901925965,0.44068376168661266,2011-06-23,2014-12-16
AG-675,0.10411817526926691,25,0.004164727010770676,11.016148516188782,0.44064594064755125,2011-03-09,2014-07-11
AG-765,0.0818673492700508,14,0.005847667805003628,6.088312937493007,0.43487949553521477,2012-07-03,2014-09-08
AG-900,0.0748753116215553,10,0.007487531162155529,4.390230796707776,0.4390230796707776,2011-01-30,2014-12-08
AH-10030,0.6369793669380129,44,0.01447680379404575,19.533424238500995,0.4439414599659317,2011-04-22,2014-12-19
AH-10075,0.7987197043065011,64,0.01247999537978908,28.22572892023535,0.44102701437867736,2011-06-10,2014-12-29
AH-10120,0.4376444970756277,46,0.009514010805991907,20.353670769923692,0.4424711036939933,2011-07-18,2014-11-01
AH-10195,0.5566539332298939,60,0.009277565553831564,26.410586917799876,0.44017644862999794,2011-01-17,2014-11-12
AH-10210,0.8983304108183203,66,0.013611066830580611,29.315970487642826,0.4441813710248913,2011-08-23,2014-12-25
AH-10465,0.3769594977232109,32,0.011779984303850341,14.12078896908617,0.44127465528394283,2011-05-31,2014-10-22
AH-10585,0.4024944169184978,32,0.012577950528703056,14.177219883474306,0.44303812135857207,2011-06-08,2014-12-10
AH-10690,0.7176796220308124,66,0.01087393366713352,29.226382408906048,0.4428239758925159,2011-04-02,2014-12-01
AH-120,0.06513506737068508,8,0.008141883421335636,3.545081938251277,0.4431352422814096,2012-04-10,2014-12-10
AH-195,0.1167953350723525,17,0.006870313827785441,7.429920851757277,0.43705416775042805,2011-08-09,2014-03-28
AH-210,0.1446043287500732,8,0.01807554109375915,3.5335131027735147,0.44168913784668934,2011-08-13,2013-09-30
AH-30,0.2789415124174194,12,0.023245126034784947,5.26996496122588,0.43916374676882336,2011-09-14,2013-09-19
AH-465,0.0286119343568493,7,0.004087419193835614,3.0870956004265078,0.4410136572037868,2011-04-06,2014-05-04
AH-585,0.0982715108324758,17,0.005780677107792695,7.4901128363460305,0.4405948727262371,2011-08-10,2014-10-17
AH-690,0.0801066841664176,10,0.00801066841664176,4.378009959230541,0.4378009959230541,2011-02-11,2014-11-03
AH-75,0.1590005422731892,20,0.007950027113659459,8.861063840595776,0.44305319202978877,2011-11-01,2014-11-24
AI-10855,0.3684437245351122,40,0.009211093113377805,17.7075131963738,0.44268782990934497,2011-04-28,2014-12-18
AI-855,0.040442289251593704,10,0.0040442289251593705,4.395026411414328,0.4395026411414328,2011-05-30,2014-06-11
AJ-10780,0.6698010021717403,52,0.012880788503302699,22.99894401009496,0.44228738480951846,2011-01-11,2014-11-13
AJ-10795,0.391572528641616,51,0.007677892718463059,22.56406722313948,0.44243269064979374,2011-05-03,2014-10-30
AJ-10945,0.4889478928295699,41,0.011925558361696826,18.144504789814686,0.4425488973125533,2011-03-03,2014-12-03
AJ-10960,0.380630257854522,38,0.010016585733013736,16.821240650471324,0.4426642276439822,2011-09-14,2014-11-13
AJ-780,0.11304010648273409,27,0.004186670610471633,11.839196306868672,0.4384887521062471,2011-03-11,2014-12-30
AJ-795,0.1494845224205832,26,0.005749404708483969,11.481163075566764,0.4415831952141063,2011-06-11,2014-11-25
AJ-945,0.2144295556381297,15,0.014295303709208647,6.6959361342041435,0.44639574228027623,2011-06-01,2014-09-18
AJ-960,0.2040542739661678,22,0.009275194271189445,9.74751002569741,0.4430686375317005,2011-03-03,2014-03-12
AM-10360,0.7377614206462048,65,0.011350175702249304,28.783224628555523,0.44281884043931574,2011-02-21,2014-12-16
AM-10705,1.0684248624748154,71,0.015048237499645288,31.421901900499154,0.44256199859857964,2011-05-03,2014-12-06
AM-360,0.0896941324768627,12,0.0074745110397385585,5.295290438890678,0.44127420324088984,2012-09-15,2014-07-09
AM-705,0.0574351061196295,8,0.0071793882649536876,3.553995165585174,0.44424939569814675,2012-07-23,2014-08-17
AO-10810,0.6411450445612833,53,0.012097076312477043,23.388553498230724,0.4412934622307684,2011-08-30,2014-11-25
AO-810,0.0212871381598647,7,0.0030410197371235283,3.084312991893175,0.44061614169902497,2013-09-24,2014-12-24
AP-10720,0.6775752675717959,52,0.01303029360714992,23.075825572531752,0.4437658763948414,2011-03-03,2014-11-20
AP-10915,0.7000264643098867,69,0.010145311076954879,30.521332772087163,0.4423381561172053,2011-01-04,2014-10-16
AP-720,0.043944404011018866,11,0.003994945819183533,4.843685320634982,0.44033502914863476,2011-03-03,2014-11-24
AP-915,0.1175052464798616,18,0.0065280692488812,7.967832034684905,0.4426573352602725,2012-11-20,2014-09-30
AR-10345,0.6248105710230321,48,0.013016886896313168,21.2322565655868,0.44233867844972496,2011-06-03,2014-12-02
AR-10405,0.3948102556246465,43,0.009181633851735965,18.881096047361208,0.43909525691537693,2011-01-26,2014-11-07
AR-10510,0.6296246441166512,55,0.01144772080212093,24.434591656747745,0.444265302849959,2011-02-21,2014-12-17
AR-10540,0.3522470986440687,22,0.016011231756548578,9.883392262402936,0.44924510283649705,2011-04-28,2014-12-25
AR-10570,0.4165996255152151,33,0.01262423107621864,14.62565193999928,0.4432015739393721,2011-04-21,2014-12-29
AR-10825,0.6751839956434353,59,0.011443796536329412,26.148533975504186,0.4431954911102404,2011-05-13,2014-12-09
AR-345,0.1013324654135184,16,0.0063332790883449,7.0804470467042755,0.4425279404190172,2011-03-30,2014-08-12
AR-405,0.0250906041495822,7,0.0035843720213688856,3.0820791850428337,0.44029702643469054,2011-03-31,2014-05-23
AR-510,0.11626353098828811,15,0.007750902065885874,6.602851448744442,0.44019009658296276,2011-09-06,2014-09-18
AR-540,0.0245528366506699,13,0.0018886797423592232,5.7258764926879095,0.44045203789906995,2011-08-11,2014-05-24
AR-570,0.08996937720215581,17,0.005292316306009165,7.507319289112486,0.4416070170066168,2011-04-21,2014-10-22
AR-825,0.0893690601075104,13,0.006874543085193108,5.739301333857423,0.44148471798903255,2011-04-26,2014-11-28
AS-10045,0.5554998852373919,47,0.011819146494412593,20.72405580710447,0.4409373575979674,2011-03-21,2014-12-08
AS-10090,0.6617648598138074,64,0.01034007593459074,28.249656773614102,0.44140088708772035,2011-05-21,2014-12-16
AS-10135,0.3220996821455695,35,0.009202848061301986,15.450015633381273,0.4414290180966078,2011-11-17,2014-11-20
AS-10225,0.9426334819858014,62,0.015203765838480668,27.461237267794285,0.4429231817386175,2011-07-20,2014-12-19
AS-10240,0.396737524403616,57,0.006960307445677473,25.122019051525086,0.4407371763425454,2011-01-26,2014-12-19
AS-10285,0.7136807477468426,53,0.013465674485789484,23.43965175226537,0.4422575802314221,2011-05-06,2014-12-13
AS-10630,0.43299584380906386,31,0.013967607864808511,13.852954575727363,0.44686950244281815,2011-08-01,2014-11-26
AS-135,0.1755812209151001,9,0.01950902454612223,4.014279110455938,0.446031012272882,2012-05-09,2014-09-30
AS-225,0.020524351140708025,11,0.0018658501037007295,4.825663665368573,0.4386966968516885,2011-05-18,2014-12-29
AS-240,0.07438127583152511,6,0.012396879305254184,2.6763374074347155,0.4460562345724526,2011-09-21,2013-08-20
AS-285,0.2176781590063719,24,0.009069923291932163,10.609244135015345,0.4420518389589727,2011-03-21,2014-09-23
AS-45,0.071144069211657,13,0.005472620708589,5.700548015013911,0.4385036934626086,2012-04-28,2014-05-12
AS-630,0.0878766161516827,24,0.0036615256729867793,10.486442958425071,0.4369351232677113,2011-02-04,2014-11-28
AS-90,0.0190871681624675,7,0.0027267383089239284,3.085086794266169,0.440726684895167,2011-04-06,2014-12-10
AT-10435,0.6023731696512877,40,0.015059329241282194,17.801122476775593,0.4450280619193898,2011-06-02,2014-12-19
AT-10735,0.5725915843582872,49,0.011685542537924228,21.727775291844225,0.4434239855478413,2011-06-06,2014-12-29
AT-435,0.0564047605543154,25,0.002256190422172616,10.985239221400278,0.4394095688560111,2011-06-03,2014-12-03
AT-735,0.0177129323409501,6,0.0029521553901583498,2.649537325247797,0.4415895542079662,2011-01-01,2014-10-23
AW-10840,0.5819239584211251,60,0.009698732640352085,26.496315390033857,0.44160525650056426,2011-06-13,2014-12-15
AW-10930,0.4511717606598006,39,0.01156850668358463,17.33238808332345,0.4444202072647039,2011-01-04,2014-11-26
AW-840,0.0856526599745656,18,0.004758481109698089,7.904769841294179,0.4391538800718988,2011-02-05,2014-11-05
AW-930,0.0343499321230865,10,0.0034349932123086497,4.406337846102727,0.4406337846102727,2012-07-13,2014-11-24
AY-10555,0.2400071472631268,30,0.008000238242104227,13.323364614318148,0.4441121538106049,2011-04-06,2014-12-17
AY-555,0.1363872731715761,20,0.0068193636585788045,8.829361743376012,0.4414680871688006,2011-08-29,2014-11-26
AZ-10750,0.4249994566666453,42,0.010119034682539173,18.587099620438835,0.4425499909628294,2011-03-17,2014-10-22
AZ-750,0.0980532498490581,26,0.0037712788403483884,11.394516609850935,0.4382506388404206,2011-04-15,2014-12-05
BB-10990,0.3993525189199249,54,0.007395417017035646,23.77179814018096,0.44021848407742514,2011-04-05,2014-12-17
BB-11545,0.6967152044461781,57,0.01222307376221365,25.192437582141913,0.44197258916038445,2011-10-13,2014-12-03
BB-1545,0.009036296258208724,6,0.0015060493763681207,2.64347850666742,0.44057975111123665,2012-08-28,2014-11-12
BB-990,0.0361663882856264,8,0.0045207985357033,3.5281562863459444,0.44101953579324304,2012-06-20,2014-11-11
BC-11125,0.6518690490641466,73,0.00892971300087872,32.303703891358595,0.4425164916624465,2011-04-12,2014-11-28
BC-1125,0.01721995671355864,14,0.0012299969081113315,6.142017102185779,0.43871550729898423,2011-03-10,2014-12-02
BD-11320,0.590474323832683,52,0.011355275458320825,22.97396883350442,0.44180709295200804,2011-04-22,2014-12-26
BD-11500,0.577419591522867,41,0.01408340467128944,18.200819615846818,0.44392242965480044,2011-01-04,2014-12-12
BD-11560,0.4127327891871876,30,0.01375775963957292,13.327321119784765,0.4442440373261588,2011-01-31,2014-12-24
BD-11605,0.4056895280138237,42,0.009659274476519611,18.56007381355969,0.4419065193704688,2011-01-10,2014-09-25
BD-11620,0.3459328371065386,40,0.008648320927663464,17.629895859680634,0.44074739649201583,2011-03-01,2014-11-12
BD-11635,0.4951768033233956,47,0.010535676666455225,20.76690250516768,0.44184898947165274,2011-04-12,2014-12-22
BD-11725,0.4794911979113358,52,0.009220984575217996,22.984936627138985,0.4420180120603651,2011-03-25,2014-12-27
BD-11770,0.4482285150531592,48,0.009338094063607484,21.279849142204032,0.443330190462584,2011-05-26,2014-11-26
BD-1320,0.08293572817005775,17,0.004878572245297514,7.494202048886282,0.4408354146403695,2013-08-01,2014-12-26
BD-1500,0.0022402561777001002,3,0.0007467520592333667,1.3179134416012208,0.43930448053374027,2011-12-26,2013-11-28
BD-1560,0.0689704707599189,6,0.011495078459986484,2.647655319476313,0.4412758865793855,2011-12-12,2014-10-02
BD-1605,0.030346095394494198,6,0.005057682565749033,2.654965341893715,0.44249422364895247,2012-07-07,2014-03-31
BD-1620,0.1284391013425356,27,0.004757003753427245,11.915724741555872,0.4413231385761434,2011-05-14,2014-09-05
BD-1635,0.2509024634469165,21,0.011947736354615072,9.339244040348389,0.4447259066832566,2011-06-03,2014-02-10
BD-1725,0.2238597023169313,24,0.009327487596538805,10.62006536820046,0.4425027236750192,2011-01-14,2014-09-22
BD-1770,0.1500996817921828,16,0.009381230112011425,6.982028344886923,0.4363767715554327,2011-01-31,2014-05-07
BE-11335,1.1978195634992317,94,0.012742761313821615,41.87937031673563,0.44552521613548546,2011-04-13,2014-11-26
BE-11410,0.7301812736758588,50,0.014603625473517177,22.226534632039535,0.4445306926407907,2011-04-19,2014-10-08
BE-11455,0.778120032144128,64,0.012158125502252,28.194520203195285,0.44053937817492633,2011-03-04,2014-12-28
BE-1335,0.0582027963909938,8,0.007275349548874225,3.4946195835000555,0.43682744793750694,2011-11-22,2013-06-07
BE-1410,0.0819602460213418,10,0.00819602460213418,4.426069506613153,0.44260695066131533,2011-04-08,2014-12-10
BE-1455,0.0591080427648402,5,0.01182160855296804,2.230673507398756,0.44613470147975115,2013-07-03,2014-08-07
BF-1005,0.032238353185762,5,0.0064476706371524,2.211761649402391,0.44235232988047823,2011-04-25,2012-12-27
BF-1020,0.1325155592119381,16,0.008282222450746132,7.027122483175614,0.43919515519847585,2013-08-20,2014-09-26
BF-1080,0.1679257864949055,15,0.0111950524329937,6.659794423369564,0.44398629489130426,2011-10-26,2014-06-05
BF-10975,0.3571922581976613,42,0.008504577576134794,18.56112929412983,0.4419316498602341,2011-07-14,2014-11-26
BF-11005,1.0300991950008356,64,0.016095299921888056,28.222608519999458,0.44097825812499153,2011-09-25,2014-12-23
BF-11020,0.44972352283563566,46,0.009776598322513819,20.315545187671905,0.4416422866885197,2011-02-16,2014-12-16
BF-11080,0.44689396642005297,40,0.011172349160501324,17.67916680944488,0.441979170236122,2011-03-30,2014-12-06
BF-11170,0.9841935245619327,78,0.012617865699511958,34.577273046304,0.44329837238851283,2011-04-13,2014-12-15
BF-11215,0.5718235672034417,54,0.010589325318582254,23.81858783033601,0.44108495982103724,2011-02-16,2014-12-05
BF-11275,0.4222174856511383,46,0.00917864099241605,20.27766597417565,0.4408188255255576,2011-03-22,2014-12-25
BF-1170,0.039816528253599,8,0.004977066031699875,3.5383911177327603,0.44229888971659503,2012-12-06,2014-06-21
BF-1215,0.0174647217629652,8,0.00218309022037065,3.504159612756145,0.4380199515945181,2013-04-13,2014-09-05
BF-1275,0.0443786731322446,12,0.003698222761020383,5.286424211700915,0.44053535097507623,2011-12-09,2014-08-25
BF-975,0.07603804499648197,20,0.0038019022498240983,8.84111257941191,0.44205562897059547,2011-09-21,2014-12-09
BG-1035,0.0054762701145982,1,0.0054762701145982,0.4253462377284623,0.4253462377284623,2013-05-10,2013-05-10
BG-11035,0.8777194010999863,66,0.013298778804545247,29.156658080418108,0.4417675466730016,2011-09-27,2014-12-03
BG-11695,0.4729210776058468,39,0.012126181477072994,17.197926865642383,0.4409724837344201,2011-05-11,2014-12-22
BG-11740,0.6480354788728118,43,0.015070592531925855,19.05899034090371,0.44323233350938857,2011-03-23,2014-12-25
BG-1695,0.0213980576760275,10,0.00213980576760275,4.3898887956589725,0.43898887956589727,2011-04-30,2014-11-17
BG-1740,0.0303331084021594,13,0.0023333160309353387,5.676111940076615,0.4366239953905089,2014-06-18,2014-12-15
BH-11710,1.0383522227811606,70,0.014833603182588008,31.016255369849794,0.44308936242642566,2011-01-06,2014-12-08
BH-1710,0.2019299730771684,27,0.0074788878917469775,11.988863565848266,0.4440319839203062,2011-12-30,2014-09-29
BK-11260,0.586154176978954,57,0.01028340661366586,25.23929079782511,0.44279457540044054,2011-04-11,2014-12-05
BK-1260,0.012742094764757501,7,0.0018202992521082143,3.083880790567757,0.44055439865253676,2011-10-11,2014-11-21
BM-11140,1.1168170551544279,67,0.01666891127096161,29.40394954544527,0.43886491858873533,2011-09-08,2014-12-23
BM-1140,0.0818448208139607,11,0.00744043825581461,4.842912718265668,0.4402647925696062,2011-06-02,2014-12-18
BM-11575,0.45643027866904873,42,0.010867387587358304,18.46735921190158,0.43969902885479956,2011-03-14,2014-11-27
BM-11650,0.6578565419721009,64,0.010279008468314076,28.421804572200685,0.4440906964406357,2011-07-09,2014-11-28
BM-11785,0.8135273263104592,68,0.0119636371516244,30.055771424365698,0.4419966385936132,2011-03-10,2014-12-29
BM-1575,0.0750157831712958,13,0.005770444859330446,5.7514433710930035,0.44241872085330797,2011-01-22,2014-11-21
BM-1650,0.1117981259505012,14,0.0079855804250358,6.1905768511023425,0.44218406079302447,2011-08-15,2013-09-06
BM-1785,0.09882650597428087,16,0.006176656623392555,7.07172701996286,0.44198293874767874,2011-04-15,2014-11-13
BN-11470,1.0315734050427314,57,0.018097779035837393,25.183196360468834,0.4418104624643655,2011-09-12,2014-12-20
BN-11515,0.4526612432279874,56,0.008083236486214061,24.77457363669248,0.44240310065522287,2011-03-17,2014-12-22
BN-1470,0.124484297136023,13,0.009575715164309462,5.758399392424803,0.4429537994172925,2011-11-22,2014-12-09
BN-1515,0.1149749032999149,9,0.0127749892555461,3.995023851406477,0.4438915390451641,2011-09-12,2014-12-04
BO-11350,0.3295850708957248,34,0.009693678555756612,14.99700903749438,0.44108850110277587,2011-10-13,2014-09-11
BO-11425,0.5449895706500312,43,0.012674176061628632,19.046988525431473,0.44295322152166217,2011-02-26,2014-12-26
BO-1350,0.0269662968996068,13,0.0020743305307389845,5.710666846044993,0.4392820650803841,2012-11-20,2014-12-10
BO-1425,0.117724037544599,14,0.008408859824614213,6.203460290611557,0.4431043064722541,2011-12-28,2014-12-30
BP-1050,0.2196596029796922,20,0.01098298014898461,8.88305670804057,0.4441528354020285,2011-03-05,2014-12-20
BP-1095,0.0774363995180495,15,0.005162426634536633,6.62565351867079,0.44171023457805264,2012-08-06,2014-12-20
BP-11050,0.237978186800302,37,0.006431842886494649,16.336334482092408,0.4415225535700651,2011-05-12,2014-12-26
BP-11095,0.3667919602212816,55,0.0066689447312960285,24.23995571586419,0.4407264675611671,2011-01-14,2014-12-29
BP-11155,0.6040840053439241,47,0.012852851177530301,20.906348990136898,0.4448159359603595,2011-08-10,2014-11-29
BP-11185,0.6781335501012516,55,0.012329700910931848,24.332626608054927,0.44241139287372594,2011-09-23,2014-12-30
BP-11230,0.5545960612484206,42,0.013204668124962396,18.51119010764966,0.4407426216107062,2011-04-01,2014-11-22
BP-11290,0.5489301183194492,50,0.010978602366388984,22.123916452010448,0.44247832904020895,2011-06-06,2014-12-19
BP-1155,0.0488512342678486,11,0.004441021297077145,4.852058746313488,0.44109624966486255,2011-06-08,2014-04-14
BP-1185,0.0628225876131648,19,0.0033064519796402523,8.316962038683585,0.4377348441412413,2012-11-08,2014-12-27
BP-1230,0.2705132194329919,25,0.010820528777319675,11.029616357490161,0.44118465429960646,2011-05-13,2014-10-09
BP-1290,0.0168353827160623,5,0.00336707654321246,2.206617433626796,0.44132348672535915,2011-01-18,2013-12-27
BS-11365,0.9949796864003546,60,0.016582994773339244,26.77870927870845,0.4463118213118075,2011-05-04,2014-12-31
BS-11380,0.807480927232377,59,0.013686117410718254,26.078440247216754,0.4420074618172331,2011-02-26,2014-12-03
BS-11590,0.5007672052469547,50,0.010015344104939095,22.118891745934683,0.44237783491869365,2011-01-15,2014-11-26
BS-11665,0.7706799741815031,50,0.015413599483630063,22.20747195624733,0.4441494391249466,2011-06-23,2014-12-02
BS-11755,0.7741809183446798,71,0.010903956596403941,31.319640520230923,0.44112169746804114,2011-05-18,2014-12-30
BS-11800,0.4800626609128087,44,0.010910515020745653,19.483452775921844,0.4428057449073146,2011-10-08,2014-12-22
BS-1365,0.0421449104507119,8,0.005268113806338987,3.539211120247435,0.4424013900309294,2012-08-06,2014-11-24
BS-1380,0.0206002852897659,7,0.002942897898537986,3.082554386500118,0.44036491235715974,2012-07-10,2014-08-22
BS-1590,0.0360410240534995,8,0.004505128006687438,3.5374811149420853,0.44218513936776066,2011-04-20,2014-05-08
BS-1665,0.2249569706488663,21,0.010712236697565061,9.273378838361769,0.44158946849341757,2011-05-14,2014-08-01
BS-1755,0.0739654270361608,12,0.006163785586346733,5.2334804493400435,0.43612337077833696,2012-01-13,2014-03-11
BS-1800,0.280667192153947,25,0.01122668768615788,11.06208685706636,0.4424834742826544,2011-03-01,2014-12-20
BT-11305,0.4549304542143119,52,0.00874866258104446,22.940539137653353,0.4411642141856414,2011-01-04,2014-12-03
BT-11395,0.5003964566537463,44,0.011372646742130598,19.542926218307066,0.4441574140524333,2011-03-10,2014-12-03
BT-11440,0.3644010240110918,33,0.011042455273063388,14.53939178080146,0.4405876297212563,2011-06-04,2014-11-10
BT-11485,0.3911541858136429,52,0.007522195881031595,22.958044400669493,0.4415008538590287,2011-02-04,2014-12-01
BT-11530,0.6090979800544514,44,0.01384313591032844,19.422050647621983,0.4414102419914087,2011-05-21,2014-11-28
BT-11680,0.6212851282681919,52,0.01194779092823446,22.990921538826047,0.4421331065158855,2011-03-16,2014-12-13
BT-1305,0.0573357158721711,18,0.0031853175484539502,7.9170478789468275,0.43983599327482376,2011-10-05,2014-11-30
BT-1395,0.0197094836318836,6,0.0032849139386472667,2.6267304553067294,0.4377884092177882,2013-04-02,2014-11-28
BT-1440,0.09381047896557711,20,0.004690523948278855,8.749282497799658,0.43746412488998293,2011-04-04,2014-09-29
BT-1485,0.1236062174298153,13,0.009508170571524253,5.704590027409417,0.438814617493032,2011-01-25,2014-09-25
BT-1530,0.0676249918499992,11,0.00614772653181811,4.874852216213462,0.44316838329213293,2011-01-26,2014-01-13
BT-1680,0.0355461931414895,6,0.005924365523581583,2.64877532291099,0.44146255381849836,2011-12-22,2014-11-04
BV-11245,0.9125414413158435,53,0.01721776304369516,23.547664239503664,0.4442955516887484,2011-06-02,2014-11-17
BV-1245,0.0300693929455715,8,0.0037586741181964375,3.480312539625121,0.43503906745314014,2011-06-08,2014-08-25
BW-1065,0.39857874596541804,10,0.039857874596541804,4.622755509783563,0.46227555097835626,2012-06-12,2014-12-09
BW-11065,0.3706528207658983,41,0.009040312701607276,18.063599481705076,0.44057559711475797,2011-01-27,2014-11-11
BW-1110,0.0746606286870463,15,0.004977375245803087,6.617226292827297,0.4411484195218198,2011-03-07,2014-06-30
BW-11110,1.3507201994024525,81,0.016675558017314226,35.86248890496597,0.44274677660451817,2011-02-16,2014-11-07
BW-11200,0.522942585655396,54,0.009684121956581406,23.864519343192647,0.44193554339245644,2011-01-13,2014-11-21
BW-1200,0.1369200048979507,14,0.00978000034985362,6.21228691767988,0.44373477983427717,2011-03-03,2014-08-20
CA-11965,0.9317202870425665,41,0.022724885049818695,18.265479900805026,0.4454995097757323,2011-01-27,2014-12-13
CA-12055,0.4713965469442648,44,0.010713557885096927,19.475886519385323,0.4426337845314846,2011-03-21,2014-12-18
CA-12265,0.8148442250025545,59,0.013810919067839907,26.178041745994683,0.4436956228134692,2011-01-26,2014-11-27
CA-12310,0.3158510243556447,36,0.008773639565434576,15.888524502141804,0.4413479028372723,2011-04-26,2014-12-18
